sample,batch,ProjID,SiteID,FAvialNum,Date,IceCoverCat,Transect,Depth.m,Genus,species,Replicate,Tissue,VialAmount,DissectedBy,LinkedTo,Comments,sp.abrev,phyla,season,8:0,9:0,10:0,11:0,11:1,12:0,13:0,13:1,i-14:0,14:0,14:1,14:1w5,i-15:0,a-15:0,15:0,15:1w7,15:1w5,i-16:0,16:0,16:1w13,16:1w9,16:1w7t,16:1w8c,16:1w7c,16:1w6c,16:1w5t,16:1w5c,16:2w6,i-17:0,a-17:0,16:2w5,16:2w4,17:0,16:3w4,16:3w3,17:1w9c,17:1w7c,16:4w3,16:4w1,17:2,18:0,18:1w9t,18:1w9c,18:1w8c,18:1w7c,18:1w5c,18:1w6c,"18:2w7,12c",18:2w6t,18:2w6c,18:2w3,18:2,18:3w6,18:3w4,19:0,18:3w3,18:4w3c,18:4w1,18:5w3,20:0,20:1w11,20:1w9,20:1w7,20:1w5,20:2w6,20:3n7,20:3w6,20:4w6,20:3w3,20:4w3,20:5w3,21:0,22:0,22:1w9c,22:1w7c,22:2w6,21:5w3,23:0,22:4w6,22:5w6,22:3w6,22:6w4,22:5w3,22:6w3,24:0,24:1,24:1w9,26:0,26:4w2,27:0,28:0,29:0,16:2w9,16:4n6,18:1nX,24:1w7,a-16:0,16:0...20,16:0...21,16:1w?...22,16:1w?...24,17:1w?,18:1w?,18:2w?...39,18:2w?...40,18:2w?...42,18:4w3,20:1w?...49,20:1w?...50,20:1w?...52,20:1w?...53,20:2w?,20:3w?,22:2?...64,22:2?...65,22:3?,22:4w3
01F0112_MAAN_642020_6.qgd,NA,01F0112,NA,112,NA,<=80%,NA,8-10m,Margarella,NA,NA,whole body,NA,NA,NA,NA,MAAN,mollusc,winter,0,0,0,0,0,0,0.01611031,0,0.04441016,1.93109386,0,0.00716178,0.09642826,0.07230594,0.8853442,0,0,0.47262455,0,0,0,0,0,3.4698706,0,0,0,0.71901655,1.37970557,0.49308075,0,0,1.53312919,0.25762187,0.01135614,0.05218647,0,0.01216218,0.24522188,0,10.1671406,0,1.04797837,0,9.22320051,0,0,0,0,0.53485602,0,0,0.02653624,0,0,0.67888283,0,0.09376075,0,0.02269123,0,0.06912386,0,0,0.05139095,0,0.0323006,1.394389,0.02690454,0.14896829,21.7738716,0,0.00684399,0,0,0,0,0,0.08584449,0.04602225,0,0,4.80249534,4.79215149,0,0,0,0,0,0,0,0,0,0,0,0,0.00725648,7.64e-5,26.2851376,0.07274579,0.27203171,0,0.06435496,0.05888524,0.04038837,0.4396042,0.45863352,0.00184358,1.14549679,1.33470193,0,0.27098785,0.04653365,0.33100113,2.07970859,0.33300676,0.03342232
01F0113_MAAN_642020_7.qgd,NA,01F0113,NA,113,NA,<=80%,NA,8-10m,Margarella,NA,NA,whole body,NA,NA,NA,NA,MAAN,mollusc,winter,0,0,0,0,0,0,0.01731925,0,0.04957538,2.22407871,0,0.00598091,0.09761319,0.07743819,0.86064042,0,0,0.45705679,0,0,0,0,0,3.75270892,0,0,0,0.82441914,1.1808261,0.45913703,0,0,1.39070648,0.42461207,0.01106892,0.04575552,0,0.0156643,0.42441194,0,9.74886236,0,1.18899117,0,9.19289151,0,0,0,0,0.57575327,0,0,0.03322601,0,0,0.72492778,0,0.09975789,0,0.02161249,0,0.09296008,0,0,0.04136028,0,0.02818803,1.4148957,0.02424887,0.13803053,21.3511225,0,0.00414507,0,0,0,0,0,0.07762293,0.03779829,0,0,4.27890222,5.05644586,0,0,0,0,0,0,0,0,0,0,0,0,0.00818431,7.63e-5,26.2508292,0.11651233,0.21798964,0,0.06648088,0.05230989,0.03930506,0.35969954,0.57477185,4.426e-4,1.25131928,1.25836051,0,0.19834961,0.03568342,0.39569856,2.4254284,0.27442728,0.02337521
01F0114_MAAN_972020_8.qgd,NA,01F0114,NA,114,NA,<=80%,NA,8-10m,Margarella,NA,NA,whole body,NA,NA,NA,NA,MAAN,mollusc,winter,0,0,0,0,0,0,0.00108656,0,0.03413433,2.3003602,0,0.00723288,0.07360367,0.04839907,0.71623869,0,0,0.33149361,0,0,0,0,0,4.36016293,0,0,0,0.96494265,0.86054401,0.31784639,0,0,1.19224044,0.4928498,0.00863273,0.03892788,0,0.01628756,0.54314854,0,8.97345846,0,1.16747589,0,9.65917654,0,0,0,0,0.48021852,0,0,0.03790832,0,0,0.69387635,0,0.13523435,0,0.01969574,0,0.10656452,0,0,0.04150484,0,0.02100504,1.13298119,0.02807856,0.1655467,22.7843538,0,0.00416515,0,0,0,0,0,0.05469569,0.03005972,0,0,4.04278375,4.45260939,0,0,0,0,0,0,0,0,0,0,0,0,0.00572799,7.7e-5,26.499226,0.0637051,0.20738837,0,0.09961415,0.04112273,0.04166963,0.37931318,0.73113816,0.00533864,1.17621004,1.48887897,0,0.169107,0.05344253,0.29468634,2.02402769,0.35107163,0.0287305
01F0115_MAAN_972020_9.qgd,NA,01F0115,NA,115,NA,<=80%,NA,8-10m,Margarella,NA,NA,whole body,NA,NA,NA,NA,MAAN,mollusc,winter,0,0,0,0,0,0,0.00309506,0,0.05518079,1.77258482,0,0.008575,0.08779368,0.06779983,0.74565086,0,0,0.44584082,0,0,0,0,0,3.43175642,0,0,0,0.5400076,1.04780857,0.45114708,0,0,1.33661378,0.17238686,0.01233993,0.04167479,0,0.01380993,0.17455465,0,10.0115625,0,1.245632,0,10.3252337,0,0,0,0,0.46676504,0,0,0.02368435,0,0,0.57961384,0,0.04913488,0,0.02880144,0,0.07559021,0,0,0.03609871,0,0.02314784,1.42642638,0.01488297,0.09580425,23.1551753,0,0.00312297,0,0,0,0,0,0.06394496,0.04014586,0,0,4.46751347,4.37062688,0,0,0,0,0,0,0,0,0,0,0,0,0.00768493,7.68e-5,26.3935772,0.0743311,0.22394228,0,0.05338206,0.04041257,0.02693138,0.2289198,0.38604845,0.01170107,1.17440837,1.19586601,0,0.19713805,0.0323803,0.348886,2.42409216,0.24696916,0.02172435
01F0116_MAAN_972020_10.qgd,NA,01F0116,NA,116,NA,<=80%,NA,8-10m,Cnemidocarpa,NA,NA,pharyngeal basket,NA,NA,NA,NA,CNEM,tunicate,winter,0,0,0,0,0,0,0.01236885,0,0.03057037,1.61198765,0,0.00551892,0.07257491,0.04952493,0.68809263,0,0,0.33623776,0,0,0,0,0,3.50820775,0,0,0,0.61441625,0.68603996,0.33527996,0,0,1.23058956,0.20200027,0.00571378,0.03696452,0,0.00670461,0.18486223,0,10.1878736,0,1.14485645,0,10.2869498,0,0,0,0,0.43260907,0,0,0,0,0,0.5503988,0,0.05328512,0,0.02106172,0,0.07569602,0,0,0.03479461,0,0.02631311,1.30819788,0.0166129,0.10760731,23.5735513,0,0.00485176,0,0,0,0,0,0.08450118,0.03271056,0,0,4.71854147,4.26110553,0,0,0,0,0,0,0,0,0,0,0,0,0.00688296,7.73e-5,26.5829957,0.0658736,0.20390596,0,0.07621786,0.03935242,0.03149184,0.31423475,0.34055447,0.01066462,1.23818262,1.20756931,0,0.22063115,0.02875055,0.33530638,2.42422947,0.30997419,0.02393182
01F0122_CNEM_972020_11.qgd,NA,01F0122,NA,122,NA,<=80%,NA,8-10m,Cnemidocarpa,NA,NA,pharyngeal basket,NA,NA,NA,NA,CNEM,tunicate,winter,0,0,0,0,0,0,0.1434306,0,0.10010872,7.32928604,0,0.06415785,0.3305866,0.17375744,1.69516431,0,0,0.24439748,0,0,0,0,0,9.09772618,0,0,0,0.39720656,0.26587708,0.29940671,0,0,0.66479997,0.07372534,0.0545495,0.03599685,0,0.01101819,0.06480658,0,5.46626927,0,2.31425947,0,4.54610471,0,0,0,0,1.95389259,0,0,0.2122828,0,0,2.28543441,0,0.02556353,0,0.43561954,0,0.10170756,0,0,0.12492902,0,0.06873472,0.5139524,0.05472317,0.36663453,21.4968028,0,0.03243649,0.01749527,0,0,0,0,0.03283493,0.11117799,0,0,0.71504844,12.19937,0,0,0,0,0,0,0,0,0,0,0,0,0.03947547,5.52e-5,18.980201,0.01028262,0.31723401,0.0149923,0.020034,0.01745952,0.01816954,0.27932673,2.93180943,0.13106386,0.10642745,2.36344035,0,0.02793625,0.01111014,0,-0.0031491,0.59797057,0.01488503
01F0123_CNEM_972020_13.qgd,NA,01F0123,NA,123,NA,<=80%,NA,8-10m,Cnemidocarpa,NA,NA,pharyngeal basket,NA,NA,NA,NA,CNEM,tunicate,winter,0,0,0,0,0,0,0.12761299,0,0.08367681,6.7375971,0,0.02894572,0.47293847,0.14251386,1.7612008,0,0,0.29733064,0,0,0,0,0,8.80299917,0,0,0,0.51273635,0.17041194,0.23688605,0,0,0.58080556,0.05313102,0.0300929,0.02514336,0,0.00634059,0.03579892,0,3.73728721,0,2.62255112,0,5.58180772,0,0,0,0,2.15214341,0,0,0.2994309,0,0,2.74661557,0,0.04136436,0,0.26485381,0,0.18931673,0,0,0.20434949,0,0.08144467,0.25879442,0.12909859,0.72588253,23.472677,0,0.04670334,0.07563661,0,0.05268061,0,0,0.01481875,0.05503469,0,0,1.4688931,10.5807146,0,0,0,0,0,0,0,0,0,0,0,0,0.04748471,5.11e-5,17.5791305,0.01334559,0.29106471,0.01577681,0.00529295,0.02054967,0.02732076,0.42237305000000003,2.94182248,0.0815019,0.13201506,2.54704142,0,0.02472281,0.022095,0,-0.0015341,0.89163359,0.03005059
01F0124_CNEM_972020_14.qgd,NA,01F0124,NA,124,NA,<=80%,NA,8-10m,Prostebbingia,NA,NA,whole body,NA,NA,NA,NA,PRGR,amphipod,winter,0,0,0,0,0,0,0.14107904,0,0.12012569,7.71108725,0,0.01280924,0.52448752,0.19121858,1.9910142,0,0,0.31476723,0,0,0,0,0,6.62035729,0,0,0,0.37977538,0.21927468,0.32271521,0,0,0.65869263,0.0630375,0.02492267,0.03228226,0,0.0111608,0.03073656,0,4.39565977,0,2.12464259,0,4.36822475,0,0,0,0,1.9860292,0,0,0.23977039,0,0,1.47679322,0,0.01313379,0,0.55285183,0,0.16567483,0,0,0.1391224,0,0.07910625,0.4822119,0.05072326,0.4326234,24.7429175,0,0.09255058,0.0608427,0,0.04433499,0,0,0.01829157,0.12070941,0,0,1.06795773,13.2322903,0,0,0,0,0,0,0,0,0,0,0,0,0.05852181,5.14e-5,17.6603817,0.01538696,0.29172648,0.01706341,0.01288395,0.01762379,0.02030425,0.24982912,2.28909393,0.16072952,0.15145065,3.104911,0,0.03495338,0.0131081,0,-0.0024119,0.62393071,0.02445569
01F0130_PRGR_972020_15.qgd,NA,01F0130,NA,130,NA,<=80%,NA,8-10m,Prostebbingia,NA,NA,whole body,NA,NA,NA,NA,PRGR,amphipod,winter,0,0,0,0,0,0,0.01061343,0,0.11304075,3.377814,0,0.02028022,0.31464613,0.13123155,0.40477214,0,0,0.0967873,0,0,0,0,0,9.61066422,0,0,0,2.83809341,0.27094161,0.08524855,0,0,0.12702569,4.61872014,0.02794429,0.03148494,0,0.06267565,6.56507525,0,0.77287984,0,3.77410051,0,3.32728757,0,0,0,0,0.58630554,0,0,0.18647055,0,0,0.95187537,0,0.26130254,0.35039947,0.02881417,0,0.30593166,0,0,0.08546887,0,0.07666912,0.23576819,0.20034035,0.35713253,26.7600873,0,0.01282083,0.07004265,0,0,0,0,0,0.0146942,0,0,0.29691871,3.51722912,0,0,0,0,0,0,0,0,0,0,0,0,0.0049464,6.48e-5,22.2842952,0.03270164,0.11573995,0.00438779,0.0047474,0.0583902,0.04965015,0.74592484,4.27415685,0.01426921,0.01983391,0.58551383,0,0.00954313,0.070651,0.01996183,0.00517737,0.80896436,0.01148189
01F0131_PRGR_972020_16.qgd,NA,01F0131,NA,131,NA,<=80%,NA,8-10m,Prostebbingia,NA,NA,whole body,NA,NA,NA,NA,PRGR,amphipod,winter,0,0,0,0,0,0,0.00546693,0,0.09724754,3.08702422,0,0.01808232,0.30885889,0.15062403,0.42004884,0,0,0.11722708,0,0,0,0,0,10.3054815,0,0,0,2.28397652,0.34549235,0.10183108,0,0,0.20851562,3.56219954,0.03395101,0.03514953,0,0.06651624,5.27546122,0,1.04092498,0,5.50100013,0,4.54847848,0,0,0,0,0.76735898,0,0,0.19691277,0,0,1.02580795,0,0.24548681,0.5971209,0.04172327,0,0.39145304,0,0,0.10728897,0,0.07762445,0.41929395,0.18954087,0.38342635,23.6786825,0,0.01940999,0.07148207,0,0,0,0,0,0.02189226,0,0,0.31854645,4.00801708,0,0,0,0,0,0,0,0,0,0,0,0,0.0083444,6.59e-5,22.6609451,0.03986997,0.12846185,0,0.01374933,0.06440463,0.04648892,0.68118349,4.6107418,0.01638271,0.04785662,0.8131776,0,0.0138462,0.05195326,0.02305202,0.00963009,0.68278495,0.01243458
02F0132_PRGR_972020_18.qgd,NA,02F0132,2,132,2019.04.27,<=80%,NA,8-10m,Prostebbingia,NA,3,whole body (3),0.5ml,Lowe,NA,NA,DEND,sponge,winter,0,0,0,0,0,0,0.00396143,0,0.09585888,3.13567641,0,0.01518666,0.23728469,0.11431584,0.3970762,0,0,0.07677768,0,0,0,0,0,9.92702132,0,0,0,2.83261562,0.2630138,0.06859564,0,0,0.14747038,4.5271225,0.02136638,0.02764225,0,0.05072251,6.41250831,0,0.86266861,0,4.71840552,0,3.66957602,0,0,0,0,0.51099562,0,0,0.17842334,0,0,0.94916803,0,0.19148437,0.28681445,0.03443925,0,0.34291966,0,0,0.0677805,0,0.0730155,0.28409872,0.16199935,0.28557711,26.4031041,0,0.01335573,0.06632022,0,0,0,0,0,0.0136999,0,0,0.24850991,3.57244776,0,0,0,0,0,0,0,0,0,0,0,0,0.0033358,6.52e-5,22.4130602,0.03255398,0.11441477,0,0.00206362,0.04909502,0.0458484,0.71930737,3.8653639,0.01571615,0.01549181,0.60648107,0,0.00878538,0.06785435,0.01656891,0.00268996,0.72247178,0.00981232
03F0142_NEGE_972020_20.qgd,NA,03F0142,3,142,2019.04.28,<=80%,1,5-30m,Neosmilaster,NA,1,tube foot section,1ml,Lowe?,03-S-007,NA,NEGE,echinoderm,winter,0,0,0,0,0,0,0.03443856,0,0.03183501,1.30904827,0,0.01116886,0.3165427,0.11491846,0.4118119,0,0,0.18335034,0,0,0,0,0,0.82562363,0,0,0,0.06312667,0.16675176,0.08535118,0,0,1.96445063,0.09667097,0.00566367,0.23993417,0,0.01593448,0.10969627,0,16.8063494,0,0.20753694,0,4.58646381,0,0,0,0,0.06899409,0,0,0,0,0,0.07009588,0,0.03377258,0,0.1032138,0,2.69119216,0,0,1.15476148,0,0.04007204,10.5631595,0.26409436,0.08976967,35.9757341,0,0.01496476,0.21387602,0,0,0,0,0.02130006,0,0,0,0.39525672,1.42364789,0,0,0.51182786,0,0,0,0,0,0,0,0,0,0.10340247,9.44e-6,3.22988188,0.01846257,0.06232296,0,0.17907146,1.14349452,0.34342719,0.27965152,0.21301949,0.05295396,7.99757168,3.96189089,0,0.54122535,0.05293886,0.17387945,0.21357228,0.17169096,0.0391325
03F0143_NEGE_972020_21.qgd,NA,03F0143,3,143,2019.04.28,<=80%,1,5-30m,Neosmilaster,NA,2,tube foot section,1ml,Lowe?,03-S-008,NA,NEGE,echinoderm,winter,0,0,0,0,0,0,0.03744978,0,0.02524792,1.14458471,0,0.00963798,0.31749063,0.09538711,0.41534586,0,0,0.18395415,0,0,0,0,0,0.62392455,0,0,0,0.04788115,0.12913959,0.06952558,0,0,1.8792933,0.072066,0.0021535,0.07370751,0,0.00775807,0.08824656,0,17.2781907,0,0.17283881,0,3.67751576,0,0,0,0,0.07953876,0,0,0,0,0,0.05544381,0,0.02652399,0,0.08952459,0,2.66143162,0,0,1.32095081,0,0.0254707,14.2948559,0.27118454,0.09825974,34.2073583,0,0,0.20766218,0,0,0,0,0.03659385,0,0,0,0.31720532,1.38661494,0,0,0.64760131,0,0,0,0,0,0,0,0,0,0.12110012,7.61e-6,2.59750671,0.01393326,0.05855485,0,0.18698312,0.89180262,0.39456323,0.21962563,0.15333226,0.05282912,8.11189457,4.17824922,0,0.38122404,0.04849477,0.15125692,0.15256427,0.14886502,0.05965309
03F0144_NEGE_972020_22.qgd,NA,03F0144,3,144,2019.04.28,<=80%,1,5-30m,Neosmilaster,NA,3,tube foot section,1ml,Lowe?,03-S-009,NA,NEGE,echinoderm,winter,0,0,0,0,0,0,0.03005395,0,0.02374414,0.92394673,0,0.01066274,0.2882622,0.09443083,0.37435691,0,0,0.163842,0,0,0,0,0,0.66853334,0,0,0,0.0533783,0.15767104,0.08095225,0,0,1.99928374,0.06379886,0.00348428,0.15295321,0,0.00868326,0.09497333,0,18.8514686,0,0.10939161,0,4.44316061,0,0,0,0,0.05611018,0,0,0,0,0,0.04468213,0,0.0296939,0,0.06501626,0,2.28657719,0,0,1.19624549,0,0.02171299,11.8057429,0.28921157,0.04647755,35.4747177,0,0,0.18488977,0,0,0,0,0.02996031,0,0,0,0.42365191,1.58135717,0,0,0.65200641,0,0,0,0,0,0,0,0,0,0.12003498,7.66e-6,2.62043537,0.01738266,0.06772231,0,0.23751245000000001,0.90571964,0.31404718,0.25726209,0.15936313,0.04763037,7.93851572,3.6095259,0,0.37571155,0.03571147,0.13150179,0.1729402,0.16473002,0.03916023
03F0145_NEGE_972020_23.qgd,NA,03F0145,3,145,2019.04.28,<=80%,1,5-30m,Neosmilaster,NA,4,tube foot section,1ml,Lowe?,NA,NA,NEGE,echinoderm,winter,0,0,0,0,0,0,0.02935172,0,0.02132158,1.24787969,0,0.01366562,0.21121838,0.07769945,0.36310301,0,0,0.11698665,0,0,0,0,0,0.4938848,0,0,0,0.03252923,0.11763137,0.06072392,0,0,1.77345041,0.03457274,0.01104071,0.08922945,0,0.00657377,0.06728042,0,17.0781861,0,0.17074537,0,3.3372308999999998,0,0,0,0,0.06560532,0,0,0,0,0,0.05458187,0,0.04485649,0,0.07429168,0,2.88346798,0,0,1.13370502,0,0.01336629,11.6159059,0.25979637,0.05889339,37.1458092,0,0,0.15681496,0,0,0,0,0.03492388,0,0,0,0.46307672,1.24916048,0,0,0.42302967,0,0,0,0,0,0,0,0,0,0.07063063,7.95e-6,2.70544081,0.01376347,0.06105203,0,0.18446855,0.97062714,0.26235795,0.18410014,0.13263246,0.04725978,8.68596101,4.55458745,0,0.4475518,0.04102563,0.27132062,0.1577331,0.11897836,0.05891066
03F0146_NEGE_972020_24.qgd,NA,03F0146,3,146,2019.04.28,<=80%,1,5-30m,Neosmilaster,NA,5,tube foot section,1ml,Lowe?,NA,NA,PEFU,echinoderm,winter,0,0,0,0,0,0,0.02389194,0,0.01277219,0.70381,0,0.00949631,0.1566208,0.04715438,0.25676691,0,0,0.09102875,0,0,0,0,0,0.42967805,0,0,0,0.03204228,0.10647216,0.05158572,0,0,1.62351716,0.04190718,0.00272921,0.08324285,0,0.00636125,0.04258638,0,18.2736315,0,0.14867753,0,3.3908705,0,0,0,0,0.06400174,0,0,0,0,0,0.05521361,0,0.03364295,0,0.09516604,0,2.69257068,0,0,1.24891192,0,0.02685307,12.4561575,0.33988759,0.06445316,37.7570467,0,0,0.15088077,0,0,0,0,0.02097637,0,0,0,0.24161133,1.08399168,0,0,0.44908481,0,0,0,0,0,0,0,0,0,0.05580584,6.29e-6,2.14307263,0.01276805,0.04113274,0,0.14884318,1.09084162,0.29506898,0.20205234,0.11217906,0.05305179,8.29205202,4.29067185,0,0.42488226,0.03912,0.18549903,0.16652918,0.13113026,0
03F0146_NEGE_972020_24.qgd,NA,03F0146,3,146,2019.04.28,<=80%,1,5-30m,Perknaster,NA,1,tube foot section,1ml,Lowe?,03-S-011,NA,PEFU,echinoderm,winter,0,0,0,0,0,0,0.02389194,0,0.01277219,0.70381,0,0.00949631,0.1566208,0.04715438,0.25676691,0,0,0.09102875,0,0,0,0,0,0.42967805,0,0,0,0.03204228,0.10647216,0.05158572,0,0,1.62351716,0.04190718,0.00272921,0.08324285,0,0.00636125,0.04258638,0,18.2736315,0,0.14867753,0,3.3908705,0,0,0,0,0.06400174,0,0,0,0,0,0.05521361,0,0.03364295,0,0.09516604,0,2.69257068,0,0,1.24891192,0,0.02685307,12.4561575,0.33988759,0.06445316,37.7570467,0,0,0.15088077,0,0,0,0,0.02097637,0,0,0,0.24161133,1.08399168,0,0,0.44908481,0,0,0,0,0,0,0,0,0,0.05580584,6.29e-6,2.14307263,0.01276805,0.04113274,0,0.14884318,1.09084162,0.29506898,0.20205234,0.11217906,0.05305179,8.29205202,4.29067185,0,0.42488226,0.03912,0.18549903,0.16652918,0.13113026,0
03F0147_PEFU_972020_25.qgd,NA,03F0147,NA,147,NA,<=80%,NA,5-30m,Perknaster,NA,NA,tube feet,NA,NA,NA,NA,PEFU,echinoderm,winter,0,0,0,0,0,0,0.01501068,0,0.02584136,1.0847809,0,0.01398061,0.24255196,0.10629889,0.35125809,0,0,0.306394,0,0,0,0,0,0.23852125,0,0,0,0,0.205865,0.21713607,0,0,2.19857548,0.04696529,0.01395075,0.04588296,0,0.00237364,0,0,17.6499006,0,0.20474536,0,1.75156927,0,0,0,0,0.07727029,0,0,0,0,0,0.06334939,0,-3.36e-5,0,0.07762111,0,3.39589169,0,0,1.26455449,0,0.06861171,9.46826721,0.09241532,0.02566968,35.6851673,0,0,0.36555593,0,0,0,0,0,0.02327364,0,0,0.21381446,3.57571379,0,0,0.43467521,0,0,0,0,0,0,0,0,0,0.07680004,9.63e-6,3.27585105,0.00309768,0.06678296,0,0.26952043,0.56366553,0.01248775,0.08056204,0.06252086,0.03703032,9.64205818,5.84822303,0,0.18894346,0.10771711,0.10415664,0.01470091,0.09245264,0
03F0148_PEFU_972020_26.qgd,NA,03F0148,3,148,2019.04.28,<=80%,1,5-30m,Perknaster,NA,2,tube foot section,1ml,Lowe?,03-S-012,NA,PEFU,echinoderm,winter,0,0,0,0,0,0,0.01999098,0,0.032747,1.95023122,0,0.01208536,0.28445311,0.10347752,0.55896492,0,0,0.3218134,0,0,0,0,0,0.50476031,0,0,0,0,0.25307452,0.22565891,0,0,2.37022126,0.03246247,0.01293215,0.08508528,0,0.00802755,0,0,15.2483868,0,0.19722037,0,2.01781509,0,0,0,0,0.08100715,0,0,0,0,0,0.11672129,0,-7.11e-5,0,0.08234846,0,4.4016798,0,0,1.15493787,0,0.06630691,5.65302959,0.1786249,0.0442159,36.248532,0,0,0.51761794,0,0,0,0,0,0.02423169,0,0,0.26908221,5.72878665,0,0,0.5204767,0,0,0,0,0,0,0,0,0,0.07545222,1.27e-5,4.32456787,7.3163e-4,0.13680711,0,0.17138317,0.48424094,0.00871176,0.0759061,0.11622677,0.03309926,9.43087032,5.07991653,0,0.25541166,0.10912052,0.19138092,0.02235182,0.1568726,0
03F0149_PEFU_972020_27.qgd,NA,03F0149,3,149,2019.04.28,<=80%,1,5-30m,Perknaster,NA,3,tube foot section,1ml,Lowe?,03-S-010,NA,PEFU,echinoderm,winter,0,0,0,0,0,0,0.01617092,0,0.02583453,1.88441135,0,0.01505904,0.35163033,0.11382153,0.44939623,0,0,0.38706185,0,0,0,0,0,0.38350589,0,0,0,0,0.28884762,0.29257779,0,0,2.25766182,0.02933412,0.00643557,0.08011162,0,0.00978146,0,0,16.7658433,0,0.19928759,0,2.33167605,0,0,0,0,0.05921138,0,0,0,0,0,0.07454711,0,-2.331e-4,0,0.08078797,0,4.12712429,0,0,1.20081865,0,0.08221753,7.92418973,0.17620458,0.04874845,34.3208693,0,0,0.52758896,0,0,0,0,0,0.02347755,0,0,0.32148663,4.64852363,0,0,0.5867696,0,0,0,0,0,0,0,0,0,0.09449943,1.06e-5,3.62746552,0.00503164,0.09335169,0,0.23000003,0.45946718,0.01003253,0.07940453,0.16457341,0.0435631,10.1108041,4.33913956,0,0.26456562,0.0679117,0.16479886,0.02709243,0.1261393,0.00136807
03F0150_PEFU_982020_7.qgd,NA,03F0150,3,150,2019.04.28,<=80%,1,5-30m,Perknaster,NA,4,tube foot section,1ml,Lowe?,NA,NA,PEFU,echinoderm,winter,0,0,0,0,0,0,0.01903154,0,0.03206533,1.30258978,0,0.01137015,0.26157251,0.11390998,0.44318294,0,0,0.30138968,0,0,0,0,0,0.34189511,0,0,0,0.13593055,0.21746056,0.22789861,0,0,2.18248727,0.02829756,0.00873901,0.02029795,0,0.00716976,0,0,15.7544683,0,0.1456882,0,1.78891322,0,0,0,0,0.09032409,0,0,0.00654443,0,0,0.07566206,0,-2.268e-4,0,0.0678368,0,4.12354266,0,0,1.24650069,0,0.05643781,7.88344887,0.1120025,0.02644121,36.2155729,0,0.0050853,0.52646836,0,0,0,0,0.01124823,0.01420581,0,0,0.22164915,3.89622219,0,0,0.40969913,0,0,0,0,0,0,0,0,0,0.08013382,9.2e-6,3.50282906,0.05044399,0.09448908,0,0.18717293,0.58770436,0.0091913,0.06427617,0.07239378,0.03860582,10.5052582,5.88290371,0,0.16347299,0.1282849,0.16277685,0.0274192,0.10698405,0.00262721
03F0151_PEFU_982020_8.qgd,NA,03F0151,3,151,2019.04.28,<=80%,1,5-30m,Perknaster,NA,5,tube foot section,1ml,Lowe?,NA,NA,ODVA,echinoderm,winter,0,0,0,0,0,0,0.01980453,0,0.0343144,1.96843437,0,0.01695789,0.40847594,0.13173315,0.49238685,0,0,0.39849161,0,0,0,0,0,0.49010453,0,0,0,0.14105155,0.26728839,0.27593147,0,0,2.26351694,0.03212901,0.01154131,0.02387048,0,0.01231041,0,0,16.0546866,0,0.20343838,0,2.4606008,0,0,0,0,0.0570406,0,0,0.00544941,0,0,0.10669025,0,0.009531,0,0.0689305,0,4.49753108,0,0,1.18478235,0,0.06737196,6.69740904,0.28834506,0.05071422,35.1630482,0,0.00737687,0.4528075,0,0,0,0,0.0119071,0.02305916,0,0,0.2533788,5.09917969,0,0,0.43263249,0,0,0,0,0,0,0,0,0,0.10809247,1.01e-5,3.8525592,0.07056095,0.1283472,0,0.23726036,0.64244883,0.00948723,0.09163638,0.12729671,0.03713759,9.03782737,4.92830646,0,0.21181884,0.07970583,0.09340438,0.03534457,0.12450166,0
03F0153_ODVA_982020_9.qgd,NA,03F0153,3,153,2019.04.28,<=80%,1,5-30m,Odontaster,NA,1,tube foot section,1ml,Lowe?,03-S-013,NA,ODVA,echinoderm,winter,0,0,0,0,0,0,0.0138279,0,0.1726205,1.89485117,0,0.09248164,0.41813267,1.66044768,0.28246617,0,0,0.08056131,0,0,0,0,0,4.05745024,0,0,0,0.3693493,0.08183914,0.18187496,0,0,0.22402251,0.11792026,0.01024892,0,0,0,0,0,9.14738473,0,0.98245802,0,8.04519946,0,0,0,0,0.1908959,0,0,0.0792651,0,0,0.30033574,0,0.32462859,0,0.28615449,0,2.03961033,0,0,0.40006719,0,0.09897577,7.3903394,0.10437574,0.47524690000000003,34.3241306,0,0.01910979,0.26428873,0,0,0,0,0.0429767,0.01303024,0,0,0.91293805,1.48437152,0,0,1.2459386,0,0,0,0,0,0,0,0,0,0.20569989,9.01e-6,3.4308075,0.11091972,0.15697424,0,0.34507569,1.01754206,0.18684723,0.49409692,1.64165538,0.0757937,8.71627517,4.48313447,0,0.55417089,0.04942885,0.1167054,0.14688713,0.31809423,0.1200666
