ID,FAvialNum,season,Ice.cover,depth,phyla,genus,species,sp.abrev,tissue.type,C13:0,i-14:0,C14:0,C14:1w5,i-15:0,a-15:0,C15:0,i-16:0,a-16:0,C16:0,C16:0,C16:1w?,C16:1w7c,C16:1w?,i-17:0,a-17:0,C16:2w6,C17:0,C16:3w4,C16:3w3,C17:1w9c,C16:4w3,17:1w?,C16:4w1,C18:0,C18:1w?,C18:1w9c,C18:1w7c,C18:2w?,C18:2w?,C18:2w6c,C18:2w?,C18:3w6,C18:3w3,C18:4w3,C18:4w1,C18:5w3,C20:0,C20:1w?,C20:1w?,C20:1w9,C20:1w?,C20:1w?,C20:2w?,C20:3w?,C20:2w6,C20:3w6,C20:4w6,C20:3w3,C20:4w3,C20:5w3,C22:0,C22:1w9c,C22:2?,C22:2?,C22:2w6,C22:3?,C22:4w6,C22:5w6,C22:4w3,C22:5w3,C22:6w3,C24:1w9
01F0087_STNE_622020_5.qgd,87,winter,<=80%,~8m,echinoderm,Sterechinus,neumayeri,STNE,gonad,0.09573681,0.08765313,11.0340512,0.23596851,0.55592373,0.19839375,1.55169736,0.00547433,0.04610842,4.65E-05,15.9838596,0.08089809,7.89523045,0.31683731,0.88725096,0.31169847,0.50938396,0.59188761,0.15628457,0.07956678,0.01209624,0.0777642,0,0.02184672,4.72223245,0.66434522,2.42719555,7.12142,0.01106581,0.09573681,0.85838294,0.30175362,0.09142871,0.85660698,1.04352754,0.15772238,0,0.56315005,1.20406696,1.7635932,2.33947053,3.90291533,1.44753338,0.22018455,0.05720352,1.33706434,0.11816132,3.49571968,1.08358918,0.26747517,18.6636543,0.01661469,0.91456135,0.32284149,0.30965625,0.03158388,0.03158388,0.09055005,0.03143478,0,0.7433209,1.95699456,0
01F0092_PEFU_622020_6.qgd,92,winter,<=80%,~8m,echinoderm,Perknaster,fuscus,PEFU,tube feet,0.02053068,0.02019553,1.61148688,0.0088869,0.36660789,0.10664996,0.56183851,0.09042219,0.12722388,1.13E-05,3.89461912,0.04325605,0.5204348,0.10014155,0.19355847,0.20189399,-0.0004757,2.99006212,0.02223886,0.00639669,0,0.00927971,0,0.229052,19.1690131,0.18353999,0.31170806,2.55433393,0.07956403,0.02053068,0.15932987,0.17075742,0.01198614,0.27631904,0.21460449,0.00937701,0.00409749,0.05584402,-0.0037263,9.51959907,3.13986722,4.93061642,0,0.24268506,0.1852734,1.10598971,0.09587469,8.68712827,0.25385674,0.07854776,32.607773,0.0088941,0.46375831,0.11052762,0.05229791,0.00174783,0.00174783,0,0,0,0.26779613,3.39227525,0.51215333
01F0093_PEFU_622020_7.qgd,93,winter,<=80%,~8m,echinoderm,Perknaster,fuscus,PEFU,tube feet,0.01881096,0.02029144,2.08821578,0.00762514,0.28064629,0.07758109,0.55312939,0.12668014,0.09143657,1.35E-05,4.66060227,0.03702563,0.49304671,0.11324961,0.22362737,0.20680409,-0.0004524,2.87613781,0.02472602,0.00197397,0,0.00916388,0,0.23353834,19.4002795,0.1973215,0.26622535,2.73951586,0.08278675,0.01881096,0.1248878,0.15572421,0.00917416,0.29276426,0.23974127,0.00976361,0.00463334,0.05381464,0.00277589,8.82599538,3.28184668,4.43793447,0,0.22847319,0.17731107,1.23516992,0.1255972,8.16922234,0.30584181,0.09112128,32.5196675,0.00832425,0.37212398,0.09477107,0.02435933,0.00185745,0.00185745,0.00660731,0,0,0.27485461,3.61644812,0.45852282
01F0094_PEFU_632020_7.qgd,94,winter,<=80%,~8m,tunicate,Cnemidocarpa,sp.,CNEM,pharyngeal basket,0.02412969,0.0273979,1.50900909,0.01530197,0.25734485,0.12236247,0.60694334,0.25854378,0.08406314,1.31E-05,4.49384563,0.03577712,0.37026237,0.09154095,0.21892562,0.22143895,0,2.67172121,0.02180731,0.01065276,0.03790857,0.0027842,0,0,17.559605,0.1852533,0.236399,2.32757787,0.56318885,0.02588369,0.09645658,0.0776999,0,0.20034212,0.08902318,0.00787523,0,0.05305956,0.04046629,9.33187456,3.51145564,4.83355734,0,0.21837944,0.22375689,1.36466392,0.08402762,12.4119932,0.33267352,0.05880113,30.6944764,0,0.47879268,0.18708279,0.07428294,0,0.13184738,0,0.01079486,0,0.24528444,2.83712102,0.42452974
01F0100_CNEM_632020_8.qgd,100,winter,<=80%,8-9m,tunicate,Cnemidocarpa,sp.,CNEM,pharyngeal basket,0.10476831,0.07808283,9.79767504,0.00926967,0.6718591,0.3402513,1.46912927,0.35667238,0.05186895,5.72E-05,19.6683443,0.01095993,5.61387501,0.43011641,0.35053355,0.55300001,0.24653407,0.66211386,0.03501392,0.00297232,0.03432236,0.01395999,0.03628013,0.03079125,4.74137247,0.02465638,2.07584603,4.80804951,0.02598798,0,2.21366257,0.25004141,0.17989269,1.91612547,2.78127054,0.01631704,0,0.40825995,0.01655186,0.08242638,0.11927719,2.39008359,0,0.04188791,0.01195467,0.22908458,0.05784926,0.30139318,0.15720201,0.58595511,19.1116626,0.06095434,0,0,0.0126492,0.00822738,0.76921048,0.01869985,0.12619675,0.03179193,0.82422019,15.0327884,0
01F0101_CNEM_632020_9.qgd,101,winter,<=80%,8-10m,mollusc,Margarella,antarctica,MAAN,whole body,0.10369122,0.09834724,11.1373233,0.00755209,0.81411547,0.40360428,1.60103466,0.38981046,0.06300745,6.22E-05,21.387891,0.07468819,4.81883959,0.53381534,0.39239868,0.63515341,0.19348859,0.68632008,0.02849789,0.01463155,0.036115,0.01308612,0.03690272,0.01495664,4.15636362,0.02824782,2.04067017,4.15456562,0.02596219,0.0003451,2.32951767,0.15862893,0.12307659,1.52136385,1.69586718,0.02489565,0,0.32292193,0.01209335,0.06740367,0.10044282,2.00885886,0,0.04788076,0.01257348,0.22957108,0.04524003,0.16873923,0.15123939,0.50993123,17.9861413,0.05413499,0,0,0.01505042,0.0166246,0.64357324,0.01573936,0.10777735,0.02826783,0.78289433,16.9280633,0
01F0112_MAAN_642020_6.qgd,112,winter,<=80%,8-10m,mollusc,Margarella,antarctica,MAAN,whole body,0.01611031,0.04441016,1.93109386,0.00716178,0.09642826,0.07230594,0.8853442,0.47262455,0.00725648,7.64E-05,26.2851376,0.07274579,3.4698706,0.27203171,1.37970557,0.49308075,0.71901655,1.53312919,0.25762187,0.01135614,0.05218647,0.01216218,0,0.24522188,10.1671406,0.06435496,1.04797837,9.22320051,0.05888524,0.04038837,0.53485602,0.4396042,0.02653624,0.67888283,0.45863352,0.09376075,0,0.02269123,0.00184358,1.14549679,0.06912386,1.33470193,0,0.27098785,0.04653365,0.05139095,0.0323006,1.394389,0.02690454,0.14896829,21.7738716,0.00684399,0,0.33100113,2.07970859,0,0.33300676,0.08584449,0.04602225,0.03342232,4.80249534,4.79215149,0
01F0113_MAAN_642020_7.qgd,113,winter,<=80%,8-10m,mollusc,Margarella,antarctica,MAAN,whole body,0.01731925,0.04957538,2.22407871,0.00598091,0.09761319,0.07743819,0.86064042,0.45705679,0.00818431,7.63E-05,26.2508292,0.11651233,3.75270892,0.21798964,1.1808261,0.45913703,0.82441914,1.39070648,0.42461207,0.01106892,0.04575552,0.0156643,0,0.42441194,9.74886236,0.06648088,1.18899117,9.19289151,0.05230989,0.03930506,0.57575327,0.35969954,0.03322601,0.72492778,0.57477185,0.09975789,0,0.02161249,0.0004426,1.25131928,0.09296008,1.25836051,0,0.19834961,0.03568342,0.04136028,0.02818803,1.4148957,0.02424887,0.13803053,21.3511225,0.00414507,0,0.39569856,2.4254284,0,0.27442728,0.07762293,0.03779829,0.02337521,4.27890222,5.05644586,0
01F0114_MAAN_972020_8.qgd,114,winter,<=80%,8-10m,mollusc,Margarella,antarctica,MAAN,whole body,0.00108656,0.03413433,2.3003602,0.00723288,0.07360367,0.04839907,0.71623869,0.33149361,0.00572799,7.70E-05,26.499226,0.0637051,4.36016293,0.20738837,0.86054401,0.31784639,0.96494265,1.19224044,0.4928498,0.00863273,0.03892788,0.01628756,0,0.54314854,8.97345846,0.09961415,1.16747589,9.65917654,0.04112273,0.04166963,0.48021852,0.37931318,0.03790832,0.69387635,0.73113816,0.13523435,0,0.01969574,0.00533864,1.17621004,0.10656452,1.48887897,0,0.169107,0.05344253,0.04150484,0.02100504,1.13298119,0.02807856,0.1655467,22.7843538,0.00416515,0,0.29468634,2.02402769,0,0.35107163,0.05469569,0.03005972,0.0287305,4.04278375,4.45260939,0
01F0115_MAAN_972020_9.qgd,115,winter,<=80%,8-10m,mollusc,Margarella,antarctica,MAAN,whole body,0.00309506,0.05518079,1.77258482,0.008575,0.08779368,0.06779983,0.74565086,0.44584082,0.00768493,7.68E-05,26.3935772,0.0743311,3.43175642,0.22394228,1.04780857,0.45114708,0.5400076,1.33661378,0.17238686,0.01233993,0.04167479,0.01380993,0,0.17455465,10.0115625,0.05338206,1.245632,10.3252337,0.04041257,0.02693138,0.46676504,0.2289198,0.02368435,0.57961384,0.38604845,0.04913488,0,0.02880144,0.01170107,1.17440837,0.07559021,1.19586601,0,0.19713805,0.0323803,0.03609871,0.02314784,1.42642638,0.01488297,0.09580425,23.1551753,0.00312297,0,0.348886,2.42409216,0,0.24696916,0.06394496,0.04014586,0.02172435,4.46751347,4.37062688,0
01F0116_MAAN_972020_10.qgd,116,winter,<=80%,8-10m,tunicate,Cnemidocarpa,sp.,CNEM,pharyngeal basket,0.01236885,0.03057037,1.61198765,0.00551892,0.07257491,0.04952493,0.68809263,0.33623776,0.00688296,7.73E-05,26.5829957,0.0658736,3.50820775,0.20390596,0.68603996,0.33527996,0.61441625,1.23058956,0.20200027,0.00571378,0.03696452,0.00670461,0,0.18486223,10.1878736,0.07621786,1.14485645,10.2869498,0.03935242,0.03149184,0.43260907,0.31423475,0,0.5503988,0.34055447,0.05328512,0,0.02106172,0.01066462,1.23818262,0.07569602,1.20756931,0,0.22063115,0.02875055,0.03479461,0.02631311,1.30819788,0.0166129,0.10760731,23.5735513,0.00485176,0,0.33530638,2.42422947,0,0.30997419,0.08450118,0.03271056,0.02393182,4.71854147,4.26110553,0
01F0122_CNEM_972020_11.qgd,122,winter,<=80%,8-10m,tunicate,Cnemidocarpa,sp.,CNEM,pharyngeal basket,0.1434306,0.10010872,7.32928604,0.06415785,0.3305866,0.17375744,1.69516431,0.24439748,0.03947547,5.52E-05,18.980201,0.01028262,9.09772618,0.31723401,0.26587708,0.29940671,0.39720656,0.66479997,0.07372534,0.0545495,0.03599685,0.01101819,0.0149923,0.06480658,5.46626927,0.020034,2.31425947,4.54610471,0.01745952,0.01816954,1.95389259,0.27932673,0.2122828,2.28543441,2.93180943,0.02556353,0,0.43561954,0.13106386,0.10642745,0.10170756,2.36344035,0,0.02793625,0.01111014,0.12492902,0.06873472,0.5139524,0.05472317,0.36663453,21.4968028,0.03243649,0.01749527,0,-0.0031491,0,0.59797057,0.03283493,0.11117799,0.01488503,0.71504844,12.19937,0
01F0123_CNEM_972020_13.qgd,123,winter,<=80%,8-10m,tunicate,Cnemidocarpa,sp.,CNEM,pharyngeal basket,0.12761299,0.08367681,6.7375971,0.02894572,0.47293847,0.14251386,1.7612008,0.29733064,0.04748471,5.11E-05,17.5791305,0.01334559,8.80299917,0.29106471,0.17041194,0.23688605,0.51273635,0.58080556,0.05313102,0.0300929,0.02514336,0.00634059,0.01577681,0.03579892,3.73728721,0.00529295,2.62255112,5.58180772,0.02054967,0.02732076,2.15214341,0.42237305,0.2994309,2.74661557,2.94182248,0.04136436,0,0.26485381,0.0815019,0.13201506,0.18931673,2.54704142,0,0.02472281,0.022095,0.20434949,0.08144467,0.25879442,0.12909859,0.72588253,23.472677,0.04670334,0.07563661,0,-0.0015341,0.05268061,0.89163359,0.01481875,0.05503469,0.03005059,1.4688931,10.5807146,0
01F0124_CNEM_972020_14.qgd,124,winter,<=80%,8-10m,amphipod,Prostebbingia,gracilis,PRGR,whole body,0.14107904,0.12012569,7.71108725,0.01280924,0.52448752,0.19121858,1.9910142,0.31476723,0.05852181,5.14E-05,17.6603817,0.01538696,6.62035729,0.29172648,0.21927468,0.32271521,0.37977538,0.65869263,0.0630375,0.02492267,0.03228226,0.0111608,0.01706341,0.03073656,4.39565977,0.01288395,2.12464259,4.36822475,0.01762379,0.02030425,1.9860292,0.24982912,0.23977039,1.47679322,2.28909393,0.01313379,0,0.55285183,0.16072952,0.15145065,0.16567483,3.104911,0,0.03495338,0.0131081,0.1391224,0.07910625,0.4822119,0.05072326,0.4326234,24.7429175,0.09255058,0.0608427,0,-0.0024119,0.04433499,0.62393071,0.01829157,0.12070941,0.02445569,1.06795773,13.2322903,0
01F0130_PRGR_972020_15.qgd,130,winter,<=80%,8-10m,amphipod,Prostebbingia,gracilis,PRGR,whole body,0.01061343,0.11304075,3.377814,0.02028022,0.31464613,0.13123155,0.40477214,0.0967873,0.0049464,6.48E-05,22.2842952,0.03270164,9.61066422,0.11573995,0.27094161,0.08524855,2.83809341,0.12702569,4.61872014,0.02794429,0.03148494,0.06267565,0.00438779,6.56507525,0.77287984,0.0047474,3.77410051,3.32728757,0.0583902,0.04965015,0.58630554,0.74592484,0.18647055,0.95187537,4.27415685,0.26130254,0.35039947,0.02881417,0.01426921,0.01983391,0.30593166,0.58551383,0,0.00954313,0.070651,0.08546887,0.07666912,0.23576819,0.20034035,0.35713253,26.7600873,0.01282083,0.07004265,0.01996183,0.00517737,0,0.80896436,0,0.0146942,0.01148189,0.29691871,3.51722912,0
01F0131_PRGR_972020_16.qgd,131,winter,<=80%,8-10m,amphipod,Prostebbingia,gracilis,PRGR,whole body,0.00546693,0.09724754,3.08702422,0.01808232,0.30885889,0.15062403,0.42004884,0.11722708,0.0083444,6.59E-05,22.6609451,0.03986997,10.3054815,0.12846185,0.34549235,0.10183108,2.28397652,0.20851562,3.56219954,0.03395101,0.03514953,0.06651624,0,5.27546122,1.04092498,0.01374933,5.50100013,4.54847848,0.06440463,0.04648892,0.76735898,0.68118349,0.19691277,1.02580795,4.6107418,0.24548681,0.5971209,0.04172327,0.01638271,0.04785662,0.39145304,0.8131776,0,0.0138462,0.05195326,0.10728897,0.07762445,0.41929395,0.18954087,0.38342635,23.6786825,0.01940999,0.07148207,0.02305202,0.00963009,0,0.68278495,0,0.02189226,0.01243458,0.31854645,4.00801708,0
02F0132_PRGR_972020_18.qgd,132,winter,<=80%,8-10m,sponge,Dendrilla,membranosa,DEND,body wall,0.00396143,0.09585888,3.13567641,0.01518666,0.23728469,0.11431584,0.3970762,0.07677768,0.0033358,6.52E-05,22.4130602,0.03255398,9.92702132,0.11441477,0.2630138,0.06859564,2.83261562,0.14747038,4.5271225,0.02136638,0.02764225,0.05072251,0,6.41250831,0.86266861,0.00206362,4.71840552,3.66957602,0.04909502,0.0458484,0.51099562,0.71930737,0.17842334,0.94916803,3.8653639,0.19148437,0.28681445,0.03443925,0.01571615,0.01549181,0.34291966,0.60648107,0,0.00878538,0.06785435,0.0677805,0.0730155,0.28409872,0.16199935,0.28557711,26.4031041,0.01335573,0.06632022,0.01656891,0.00268996,0,0.72247178,0,0.0136999,0.00981232,0.24850991,3.57244776,0
03F0142_NEGE_972020_20.qgd,142,winter,<=80%,5-30m,echinoderm,Neosmilaster,georginus,NEGE,tube feet,0.03443856,0.03183501,1.30904827,0.01116886,0.3165427,0.11491846,0.4118119,0.18335034,0.10340247,9.44E-06,3.22988188,0.01846257,0.82562363,0.06232296,0.16675176,0.08535118,0.06312667,1.96445063,0.09667097,0.00566367,0.23993417,0.01593448,0,0.10969627,16.8063494,0.17907146,0.20753694,4.58646381,1.14349452,0.34342719,0.06899409,0.27965152,0,0.07009588,0.21301949,0.03377258,0,0.1032138,0.05295396,7.99757168,2.69119216,3.96189089,0,0.54122535,0.05293886,1.15476148,0.04007204,10.5631595,0.26409436,0.08976967,35.9757341,0.01496476,0.21387602,0.17387945,0.21357228,0,0.17169096,0.02130006,0,0.0391325,0.39525672,1.42364789,0.51182786
03F0143_NEGE_972020_21.qgd,143,winter,<=80%,5-30m,echinoderm,Neosmilaster,georginus,NEGE,tube feet,0.03744978,0.02524792,1.14458471,0.00963798,0.31749063,0.09538711,0.41534586,0.18395415,0.12110012,7.61E-06,2.59750671,0.01393326,0.62392455,0.05855485,0.12913959,0.06952558,0.04788115,1.8792933,0.072066,0.0021535,0.07370751,0.00775807,0,0.08824656,17.2781907,0.18698312,0.17283881,3.67751576,0.89180262,0.39456323,0.07953876,0.21962563,0,0.05544381,0.15333226,0.02652399,0,0.08952459,0.05282912,8.11189457,2.66143162,4.17824922,0,0.38122404,0.04849477,1.32095081,0.0254707,14.2948559,0.27118454,0.09825974,34.2073583,0,0.20766218,0.15125692,0.15256427,0,0.14886502,0.03659385,0,0.05965309,0.31720532,1.38661494,0.64760131
03F0144_NEGE_972020_22.qgd,144,winter,<=80%,5-30m,echinoderm,Neosmilaster,georginus,NEGE,tube feet,0.03005395,0.02374414,0.92394673,0.01066274,0.2882622,0.09443083,0.37435691,0.163842,0.12003498,7.66E-06,2.62043537,0.01738266,0.66853334,0.06772231,0.15767104,0.08095225,0.0533783,1.99928374,0.06379886,0.00348428,0.15295321,0.00868326,0,0.09497333,18.8514686,0.23751245,0.10939161,4.44316061,0.90571964,0.31404718,0.05611018,0.25726209,0,0.04468213,0.15936313,0.0296939,0,0.06501626,0.04763037,7.93851572,2.28657719,3.6095259,0,0.37571155,0.03571147,1.19624549,0.02171299,11.8057429,0.28921157,0.04647755,35.4747177,0,0.18488977,0.13150179,0.1729402,0,0.16473002,0.02996031,0,0.03916023,0.42365191,1.58135717,0.65200641
03F0145_NEGE_972020_23.qgd,145,winter,<=80%,5-30m,echinoderm,Neosmilaster,georginus,NEGE,tube feet,0.02935172,0.02132158,1.24787969,0.01366562,0.21121838,0.07769945,0.36310301,0.11698665,0.07063063,7.95E-06,2.70544081,0.01376347,0.4938848,0.06105203,0.11763137,0.06072392,0.03252923,1.77345041,0.03457274,0.01104071,0.08922945,0.00657377,0,0.06728042,17.0781861,0.18446855,0.17074537,3.3372309,0.97062714,0.26235795,0.06560532,0.18410014,0,0.05458187,0.13263246,0.04485649,0,0.07429168,0.04725978,8.68596101,2.88346798,4.55458745,0,0.4475518,0.04102563,1.13370502,0.01336629,11.6159059,0.25979637,0.05889339,37.1458092,0,0.15681496,0.27132062,0.1577331,0,0.11897836,0.03492388,0,0.05891066,0.46307672,1.24916048,0.42302967
03F0146_NEGE_972020_24.qgd,146,winter,<=80%,5-30m,echinoderm,Perknaster,fuscus,PEFU,tube feet,0.02389194,0.01277219,0.70381,0.00949631,0.1566208,0.04715438,0.25676691,0.09102875,0.05580584,6.29E-06,2.14307263,0.01276805,0.42967805,0.04113274,0.10647216,0.05158572,0.03204228,1.62351716,0.04190718,0.00272921,0.08324285,0.00636125,0,0.04258638,18.2736315,0.14884318,0.14867753,3.3908705,1.09084162,0.29506898,0.06400174,0.20205234,0,0.05521361,0.11217906,0.03364295,0,0.09516604,0.05305179,8.29205202,2.69257068,4.29067185,0,0.42488226,0.03912,1.24891192,0.02685307,12.4561575,0.33988759,0.06445316,37.7570467,0,0.15088077,0.18549903,0.16652918,0,0.13113026,0.02097637,0,0,0.24161133,1.08399168,0.44908481
03F0147_PEFU_972020_25.qgd,147,winter,<=80%,5-30m,echinoderm,Perknaster,fuscus,PEFU,tube feet,0.01501068,0.02584136,1.0847809,0.01398061,0.24255196,0.10629889,0.35125809,0.306394,0.07680004,9.63E-06,3.27585105,0.00309768,0.23852125,0.06678296,0.205865,0.21713607,0,2.19857548,0.04696529,0.01395075,0.04588296,0.00237364,0,0,17.6499006,0.26952043,0.20474536,1.75156927,0.56366553,0.01248775,0.07727029,0.08056204,0,0.06334939,0.06252086,-3.36E-05,0,0.07762111,0.03703032,9.64205818,3.39589169,5.84822303,0,0.18894346,0.10771711,1.26455449,0.06861171,9.46826721,0.09241532,0.02566968,35.6851673,0,0.36555593,0.10415664,0.01470091,0,0.09245264,0,0.02327364,0,0.21381446,3.57571379,0.43467521
03F0148_PEFU_972020_26.qgd,148,winter,<=80%,5-30m,echinoderm,Perknaster,fuscus,PEFU,tube feet,0.01999098,0.032747,1.95023122,0.01208536,0.28445311,0.10347752,0.55896492,0.3218134,0.07545222,1.27E-05,4.32456787,0.00073163,0.50476031,0.13680711,0.25307452,0.22565891,0,2.37022126,0.03246247,0.01293215,0.08508528,0.00802755,0,0,15.2483868,0.17138317,0.19722037,2.01781509,0.48424094,0.00871176,0.08100715,0.0759061,0,0.11672129,0.11622677,-7.11E-05,0,0.08234846,0.03309926,9.43087032,4.4016798,5.07991653,0,0.25541166,0.10912052,1.15493787,0.06630691,5.65302959,0.1786249,0.0442159,36.248532,0,0.51761794,0.19138092,0.02235182,0,0.1568726,0,0.02423169,0,0.26908221,5.72878665,0.5204767
03F0149_PEFU_972020_27.qgd,149,winter,<=80%,5-30m,echinoderm,Perknaster,fuscus,PEFU,tube feet,0.01617092,0.02583453,1.88441135,0.01505904,0.35163033,0.11382153,0.44939623,0.38706185,0.09449943,1.06E-05,3.62746552,0.00503164,0.38350589,0.09335169,0.28884762,0.29257779,0,2.25766182,0.02933412,0.00643557,0.08011162,0.00978146,0,0,16.7658433,0.23000003,0.19928759,2.33167605,0.45946718,0.01003253,0.05921138,0.07940453,0,0.07454711,0.16457341,-0.0002331,0,0.08078797,0.0435631,10.1108041,4.12712429,4.33913956,0,0.26456562,0.0679117,1.20081865,0.08221753,7.92418973,0.17620458,0.04874845,34.3208693,0,0.52758896,0.16479886,0.02709243,0,0.1261393,0,0.02347755,0.00136807,0.32148663,4.64852363,0.5867696
03F0150_PEFU_982020_7.qgd,150,winter,<=80%,5-30m,echinoderm,Perknaster,fuscus,PEFU,tube feet,0.01903154,0.03206533,1.30258978,0.01137015,0.26157251,0.11390998,0.44318294,0.30138968,0.08013382,9.20E-06,3.50282906,0.05044399,0.34189511,0.09448908,0.21746056,0.22789861,0.13593055,2.18248727,0.02829756,0.00873901,0.02029795,0.00716976,0,0,15.7544683,0.18717293,0.1456882,1.78891322,0.58770436,0.0091913,0.09032409,0.06427617,0.00654443,0.07566206,0.07239378,-0.0002268,0,0.0678368,0.03860582,10.5052582,4.12354266,5.88290371,0,0.16347299,0.1282849,1.24650069,0.05643781,7.88344887,0.1120025,0.02644121,36.2155729,0.0050853,0.52646836,0.16277685,0.0274192,0,0.10698405,0.01124823,0.01420581,0.00262721,0.22164915,3.89622219,0.40969913
03F0151_PEFU_982020_8.qgd,151,winter,<=80%,5-30m,echinoderm,Odontaster,validus,ODVA,tube feet,0.01980453,0.0343144,1.96843437,0.01695789,0.40847594,0.13173315,0.49238685,0.39849161,0.10809247,1.01E-05,3.8525592,0.07056095,0.49010453,0.1283472,0.26728839,0.27593147,0.14105155,2.26351694,0.03212901,0.01154131,0.02387048,0.01231041,0,0,16.0546866,0.23726036,0.20343838,2.4606008,0.64244883,0.00948723,0.0570406,0.09163638,0.00544941,0.10669025,0.12729671,0.009531,0,0.0689305,0.03713759,9.03782737,4.49753108,4.92830646,0,0.21181884,0.07970583,1.18478235,0.06737196,6.69740904,0.28834506,0.05071422,35.1630482,0.00737687,0.4528075,0.09340438,0.03534457,0,0.12450166,0.0119071,0.02305916,0,0.2533788,5.09917969,0.43263249
03F0153_ODVA_982020_9.qgd,153,winter,<=80%,5-30m,echinoderm,Odontaster,validus,ODVA,tube feet,0.0138279,0.1726205,1.89485117,0.09248164,0.41813267,1.66044768,0.28246617,0.08056131,0.20569989,9.01E-06,3.4308075,0.11091972,4.05745024,0.15697424,0.08183914,0.18187496,0.3693493,0.22402251,0.11792026,0.01024892,0,0,0,0,9.14738473,0.34507569,0.98245802,8.04519946,1.01754206,0.18684723,0.1908959,0.49409692,0.0792651,0.30033574,1.64165538,0.32462859,0,0.28615449,0.0757937,8.71627517,2.03961033,4.48313447,0,0.55417089,0.04942885,0.40006719,0.09897577,7.3903394,0.10437574,0.4752469,34.3241306,0.01910979,0.26428873,0.1167054,0.14688713,0,0.31809423,0.0429767,0.01303024,0.1200666,0.91293805,1.48437152,1.2459386
03F0160_ODVA_982020_10.qgd,160,winter,<=80%,5-30m,echinoderm,Odontaster,validus,ODVA,tube feet,0.01495713,0.14090317,1.0114415,0.03340011,0.32855684,2.07436177,0.28507038,0.07705782,0.41332768,5.80E-06,2.20846906,0.10430682,0.48254146,0.03772727,0.06531761,0.34515173,0.06260409,0.43553236,0.01971182,0.00424785,0,0,0,0,12.597413,0.37577626,0.22205713,6.97546532,2.25976049,0.26651131,0.02628013,0.27446569,0.00602698,0.05878378,0.32291602,0.05948142,0,0.47348144,0.0979247,12.8131202,2.74586021,6.51190818,0,0.47259762,0.05821832,0.23473862,0.04688152,8.42279317,0.05823901,0.14938163,33.9080545,0.03676185,0.29252251,0.11718485,0.13045134,0,0.07256861,0.01671557,0.00285834,0.05316366,0.23213543,0.3353734,1.12743566
03F0161_ODVA_982020_11.qgd,161,winter,<=80%,5-30m,echinoderm,Odontaster,validus,ODVA,tube feet,0.01231076,0.29509722,0.83793735,0.02987427,0.47044113,0.51559029,0.17020569,0.13211648,0.15065251,5.96E-06,2.26927397,0.06057547,0.86660422,0.05181118,0.08248909,0.09332652,0.05279535,0.2603662,0.03518525,0.00255649,0,0,0,0,13.2749937,0.19816016,0.29877181,7.00389145,1.88493246,0.2324719,0.05861879,0.23554085,0.02746336,0.07620559,0.15724464,0.03787762,0,0.54253731,0.12739949,14.8074874,2.2218129,2.26844122,0,0.53946641,0.05497914,0.19220278,0.06146063,13.152843,0.05694746,0.09077585,34.1291807,0.01960171,0.18879607,0.08902299,0.08072264,0,0.0472456,0.05433274,0.00162474,0.03852208,0.27030682,0.41668491,0.67221765
03F0172_STNE_982020_13.qgd,172,winter,<=80%,5-30m,echinoderm,Sterechinus,neumeyeri,STNE,gonad,0.02626356,0.06589874,8.88052734,0.04570475,0.15018668,0.07234715,0.36505699,0.02859026,0.00393962,4.10E-05,15.5959038,0.06064212,8.30001309,0.26126011,0.12898787,0.02986824,2.05635757,0.09139486,2.72003571,0.03349243,0.0121733,0.02753992,0,0,6.35327808,0.74269809,0.18605296,8.51587738,0.09168916,0.29495578,0.26753618,0.94430952,0.81153649,0.44207434,3.22492766,0.17178601,0,1.13222633,0.29899945,0.96199308,0.68853528,2.14679802,1.15364897,0.03184211,0,0.30053595,0.13970109,1.4586806,0.24491469,0.33443486,25.0461221,0.01228386,0.63332212,0.0096206,0.05476386,0,0.79141567,0.02216949,0.08945839,0.01776323,0.3896155,3.03820807,0
