sample,batch,FA,proportion,species
DEME_12F1162_0086,batch_2,18:1w8c,0,D. menziesii
DEME_12F1162_0086,batch_2,18:1w7c,0,D. menziesii
DEME_12F1162_0086,batch_2,18:1w5c,0.00130972830655507,D. menziesii
DEME_12F1162_0086,batch_2,18:1w6c,0,D. menziesii
DEME_12F1162_0086,batch_2,"18:2w7,12c",0,D. menziesii
DEME_12F1162_0086,batch_2,18:2w6t,0,D. menziesii
DEME_12F1162_0086,batch_2,18:2w6c,0.051875604031798,D. menziesii
DEME_12F1162_0086,batch_2,18:2w3,0,D. menziesii
DEME_12F1162_0086,batch_2,18:2,0,D. menziesii
DEME_12F1162_0086,batch_2,18:3w6,0.00502933819164966,D. menziesii
DEME_12F1162_0086,batch_2,18:3w4,0,D. menziesii
DEME_12F1162_0086,batch_2,19:0,0.147143418256715,D. menziesii
DEME_12F1162_0086,batch_2,18:3w3,0.0649164452558088,D. menziesii
DEME_12F1162_0086,batch_2,18:4w3c,0.0783130551367396,D. menziesii
DEME_12F1162_0086,batch_2,18:4w1,0,D. menziesii
DEME_12F1162_0086,batch_2,18:5w3,0,D. menziesii
DEME_12F1162_0086,batch_2,20:0,0.0125865306634183,D. menziesii
DEME_12F1162_0086,batch_2,20:1w11,0,D. menziesii
DEME_12F1162_0086,batch_2,20:1w9,0,D. menziesii
DEME_12F1162_0086,batch_2,20:1w7,0,D. menziesii
DEME_12F1162_0086,batch_2,20:1w5,0,D. menziesii
DEME_12F1162_0086,batch_2,20:2w6,0.00209991408811497,D. menziesii
DEME_12F1162_0086,batch_2,20:3n7,0,D. menziesii
DEME_12F1162_0086,batch_2,20:3w6,0.00660369546017912,D. menziesii
DEME_12F1162_0086,batch_2,20:4w6,0.207467718273786,D. menziesii
DEME_12F1162_0086,batch_2,20:3w3,0.00147489008876636,D. menziesii
DEME_12F1162_0086,batch_2,20:4w3,0.00998604221016999,D. menziesii
DEME_12F1162_0086,batch_2,20:5w3,0.174981274725112,D. menziesii
DEME_12F1162_0086,batch_2,21:0,0,D. menziesii
DEME_12F1162_0086,batch_2,22:0,0,D. menziesii
DEME_12F1162_0086,batch_2,22:1w9c,0,D. menziesii
DEME_12F1162_0086,batch_2,22:1w7c,0,D. menziesii
DEME_12F1162_0086,batch_2,22:2w6,0,D. menziesii
DEME_12F1162_0086,batch_2,21:5w3,0,D. menziesii
DEME_12F1162_0086,batch_2,23:0,0,D. menziesii
DEME_12F1162_0086,batch_2,22:4w6,0,D. menziesii
DEME_12F1162_0086,batch_2,22:5w6,0,D. menziesii
DEME_12F1162_0086,batch_2,22:3w6,0,D. menziesii
DEME_12F1162_0086,batch_2,22:6w4,0,D. menziesii
DEME_12F1162_0086,batch_2,22:5w3,0,D. menziesii
DEME_12F1162_0086,batch_2,22:6w3,0,D. menziesii
DEME_12F1162_0086,batch_2,24:0,0,D. menziesii
DEME_12F1162_0086,batch_2,24:1,0,D. menziesii
DEME_12F1162_0086,batch_2,24:1w9,0,D. menziesii
DEME_12F1162_0086,batch_2,26:0,0,D. menziesii
DEME_12F1162_0086,batch_2,26:4w2,0,D. menziesii
DEME_12F1162_0086,batch_2,27:0,0,D. menziesii
DEME_12F1162_0086,batch_2,28:0,0,D. menziesii
DEME_12F1162_0086,batch_2,29:0,0,D. menziesii
DEME_14F1329_0091,batch_2,8:0,5.79290975763303e-5,D. menziesii
DEME_14F1329_0091,batch_2,9:0,1.3260877758437e-4,D. menziesii
DEME_14F1329_0091,batch_2,10:0,3.31521943960926e-5,D. menziesii
DEME_14F1329_0091,batch_2,11:0,4.25743970139295e-5,D. menziesii
DEME_14F1329_0091,batch_2,11:1,0,D. menziesii
DEME_14F1329_0091,batch_2,12:0,1.3574951179031e-4,D. menziesii
DEME_14F1329_0091,batch_2,13:0,0,D. menziesii
DEME_14F1329_0091,batch_2,13:1,0,D. menziesii
DEME_14F1329_0091,batch_2,i-14:0,0,D. menziesii
DEME_14F1329_0091,batch_2,14:0,0.0654431296788215,D. menziesii
DEME_14F1329_0091,batch_2,14:1,0,D. menziesii
DEME_14F1329_0091,batch_2,14:1w5,0,D. menziesii
DEME_14F1329_0091,batch_2,i-15:0,0,D. menziesii
DEME_14F1329_0091,batch_2,a-15:0,0,D. menziesii
DEME_14F1329_0091,batch_2,15:0,0.0011240338752612,D. menziesii
DEME_14F1329_0091,batch_2,15:1w7,0,D. menziesii
DEME_14F1329_0091,batch_2,15:1w5,0,D. menziesii
DEME_14F1329_0091,batch_2,i-16:0,0,D. menziesii
DEME_14F1329_0091,batch_2,16:0,0.0984068800225575,D. menziesii
DEME_14F1329_0091,batch_2,16:1w13,0,D. menziesii
DEME_14F1329_0091,batch_2,16:1w9,0,D. menziesii
DEME_14F1329_0091,batch_2,16:1w7t,0,D. menziesii
DEME_14F1329_0091,batch_2,16:1w8c,0,D. menziesii
DEME_14F1329_0091,batch_2,16:1w7c,0.0108774094665917,D. menziesii
DEME_14F1329_0091,batch_2,16:1w6c,0.0021636168974292,D. menziesii
DEME_14F1329_0091,batch_2,16:1w5t,0,D. menziesii
DEME_14F1329_0091,batch_2,16:1w5c,0.0112469691914913,D. menziesii
DEME_14F1329_0091,batch_2,16:2w6,0,D. menziesii
DEME_14F1329_0091,batch_2,i-17:0,0,D. menziesii
DEME_14F1329_0091,batch_2,a-17:0,0,D. menziesii
DEME_14F1329_0091,batch_2,16:2w5,0.00379330897984765,D. menziesii
DEME_14F1329_0091,batch_2,16:2w4,0,D. menziesii
DEME_14F1329_0091,batch_2,17:0,0.0010856471238552,D. menziesii
DEME_14F1329_0091,batch_2,16:3w4,0,D. menziesii
DEME_14F1329_0091,batch_2,16:3w3,0,D. menziesii
DEME_14F1329_0091,batch_2,17:1w9c,0,D. menziesii
DEME_14F1329_0091,batch_2,17:1w7c,0,D. menziesii
DEME_14F1329_0091,batch_2,16:4w3,2.2159624675283e-4,D. menziesii
DEME_14F1329_0091,batch_2,16:4w1,0,D. menziesii
DEME_14F1329_0091,batch_2,17:2,0,D. menziesii
DEME_14F1329_0091,batch_2,18:0,0.031613932576114,D. menziesii
DEME_14F1329_0091,batch_2,18:1w9t,0,D. menziesii
DEME_14F1329_0091,batch_2,18:1w9c,0.182809924161738,D. menziesii
DEME_14F1329_0091,batch_2,18:1w8c,0,D. menziesii
DEME_14F1329_0091,batch_2,18:1w7c,0,D. menziesii
DEME_14F1329_0091,batch_2,18:1w5c,0,D. menziesii
DEME_14F1329_0091,batch_2,18:1w6c,0,D. menziesii
DEME_14F1329_0091,batch_2,"18:2w7,12c",0,D. menziesii
DEME_14F1329_0091,batch_2,18:2w6t,0,D. menziesii
DEME_14F1329_0091,batch_2,18:2w6c,0.0671754190786342,D. menziesii
DEME_14F1329_0091,batch_2,18:2w3,0,D. menziesii
DEME_14F1329_0091,batch_2,18:2,0,D. menziesii
DEME_14F1329_0091,batch_2,18:3w6,0.0050995054390537,D. menziesii
DEME_14F1329_0091,batch_2,18:3w4,0,D. menziesii
DEME_14F1329_0091,batch_2,19:0,0.126768756813648,D. menziesii
DEME_14F1329_0091,batch_2,18:3w3,0.0689384178795717,D. menziesii
DEME_14F1329_0091,batch_2,18:4w3c,0.0831083637053963,D. menziesii
DEME_14F1329_0091,batch_2,18:4w1,0,D. menziesii
DEME_14F1329_0091,batch_2,18:5w3,0,D. menziesii
DEME_14F1329_0091,batch_2,20:0,0.0149739737825467,D. menziesii
DEME_14F1329_0091,batch_2,20:1w11,0,D. menziesii
DEME_14F1329_0091,batch_2,20:1w9,0,D. menziesii
DEME_14F1329_0091,batch_2,20:1w7,0,D. menziesii
DEME_14F1329_0091,batch_2,20:1w5,0,D. menziesii
DEME_14F1329_0091,batch_2,20:2w6,0.00246757017447127,D. menziesii
DEME_14F1329_0091,batch_2,20:3n7,0,D. menziesii
DEME_14F1329_0091,batch_2,20:3w6,0.00995822125565158,D. menziesii
DEME_14F1329_0091,batch_2,20:4w6,0.195114971810166,D. menziesii
DEME_14F1329_0091,batch_2,20:3w3,9.8514362926494e-4,D. menziesii
DEME_14F1329_0091,batch_2,20:4w3,0.0103026551069036,D. menziesii
DEME_14F1329_0091,batch_2,20:5w3,0.131898273712892,D. menziesii
DEME_14F1329_0091,batch_2,21:0,0,D. menziesii
DEME_14F1329_0091,batch_2,22:0,0,D. menziesii
DEME_14F1329_0091,batch_2,22:1w9c,0,D. menziesii
DEME_14F1329_0091,batch_2,22:1w7c,0,D. menziesii
DEME_14F1329_0091,batch_2,22:2w6,7.89022226627e-4,D. menziesii
DEME_14F1329_0091,batch_2,21:5w3,0,D. menziesii
DEME_14F1329_0091,batch_2,23:0,0,D. menziesii
DEME_14F1329_0091,batch_2,22:4w6,0,D. menziesii
DEME_14F1329_0091,batch_2,22:5w6,0,D. menziesii
DEME_14F1329_0091,batch_2,22:3w6,0,D. menziesii
DEME_14F1329_0091,batch_2,22:6w4,0,D. menziesii
DEME_14F1329_0091,batch_2,22:5w3,0,D. menziesii
DEME_14F1329_0091,batch_2,22:6w3,0,D. menziesii
DEME_14F1329_0091,batch_2,24:0,0,D. menziesii
DEME_14F1329_0091,batch_2,24:1,0,D. menziesii
DEME_14F1329_0091,batch_2,24:1w9,0,D. menziesii
DEME_14F1329_0091,batch_2,26:0,0,D. menziesii
DEME_14F1329_0091,batch_2,26:4w2,0,D. menziesii
DEME_14F1329_0091,batch_2,27:0,0,D. menziesii
DEME_14F1329_0091,batch_2,28:0,0,D. menziesii
DEME_14F1329_0091,batch_2,29:0,0,D. menziesii
DEME_15F1408_0085,batch_2,8:0,3.92766549382211e-5,D. menziesii
DEME_15F1408_0085,batch_2,9:0,7.85533098764422e-5,D. menziesii
DEME_15F1408_0085,batch_2,10:0,3.23214139595778e-5,D. menziesii
DEME_15F1408_0085,batch_2,11:0,6.05515096964242e-5,D. menziesii
DEME_15F1408_0085,batch_2,11:1,1.47287456018329e-5,D. menziesii
DEME_15F1408_0085,batch_2,12:0,1.1537517388102e-4,D. menziesii
DEME_15F1408_0085,batch_2,13:0,0,D. menziesii
DEME_15F1408_0085,batch_2,13:1,0,D. menziesii
DEME_15F1408_0085,batch_2,i-14:0,0,D. menziesii
DEME_15F1408_0085,batch_2,14:0,0.0453960396039604,D. menziesii
DEME_15F1408_0085,batch_2,14:1,0,D. menziesii
DEME_15F1408_0085,batch_2,14:1w5,0,D. menziesii
DEME_15F1408_0085,batch_2,i-15:0,0,D. menziesii
DEME_15F1408_0085,batch_2,a-15:0,0,D. menziesii
DEME_15F1408_0085,batch_2,15:0,0.00109892807462564,D. menziesii
DEME_15F1408_0085,batch_2,15:1w7,0,D. menziesii
DEME_15F1408_0085,batch_2,15:1w5,0,D. menziesii
DEME_15F1408_0085,batch_2,i-16:0,0,D. menziesii
DEME_15F1408_0085,batch_2,16:0,0.117505523279601,D. menziesii
DEME_15F1408_0085,batch_2,16:1w13,0,D. menziesii
DEME_15F1408_0085,batch_2,16:1w9,0,D. menziesii
DEME_15F1408_0085,batch_2,16:1w7t,0,D. menziesii
DEME_15F1408_0085,batch_2,16:1w8c,0,D. menziesii
DEME_15F1408_0085,batch_2,16:1w7c,0.00364495540463137,D. menziesii
DEME_15F1408_0085,batch_2,16:1w6c,0.00384624826118976,D. menziesii
DEME_15F1408_0085,batch_2,16:1w5t,0,D. menziesii
DEME_15F1408_0085,batch_2,16:1w5c,0.0108387202356599,D. menziesii
DEME_15F1408_0085,batch_2,16:2w6,0,D. menziesii
DEME_15F1408_0085,batch_2,i-17:0,0,D. menziesii
DEME_15F1408_0085,batch_2,a-17:0,0,D. menziesii
DEME_15F1408_0085,batch_2,16:2w5,0.00396325996235987,D. menziesii
DEME_15F1408_0085,batch_2,16:2w4,0,D. menziesii
DEME_15F1408_0085,batch_2,17:0,9.0049914082317e-4,D. menziesii
DEME_15F1408_0085,batch_2,16:3w4,0,D. menziesii
DEME_15F1408_0085,batch_2,16:3w3,0,D. menziesii
DEME_15F1408_0085,batch_2,17:1w9c,0,D. menziesii
DEME_15F1408_0085,batch_2,17:1w7c,0,D. menziesii
DEME_15F1408_0085,batch_2,16:4w3,0,D. menziesii
DEME_15F1408_0085,batch_2,16:4w1,0,D. menziesii
DEME_15F1408_0085,batch_2,17:2,0,D. menziesii
DEME_15F1408_0085,batch_2,18:0,0.00923451436052696,D. menziesii
DEME_15F1408_0085,batch_2,18:1w9t,0,D. menziesii
DEME_15F1408_0085,batch_2,18:1w9c,0.101358317649947,D. menziesii
DEME_15F1408_0085,batch_2,18:1w8c,0,D. menziesii
DEME_15F1408_0085,batch_2,18:1w7c,0,D. menziesii
DEME_15F1408_0085,batch_2,18:1w5c,0,D. menziesii
DEME_15F1408_0085,batch_2,18:1w6c,0,D. menziesii
DEME_15F1408_0085,batch_2,"18:2w7,12c",0,D. menziesii
DEME_15F1408_0085,batch_2,18:2w6t,0,D. menziesii
DEME_15F1408_0085,batch_2,18:2w6c,0.0536613206775223,D. menziesii
DEME_15F1408_0085,batch_2,18:2w3,0,D. menziesii
DEME_15F1408_0085,batch_2,18:2,0,D. menziesii
DEME_15F1408_0085,batch_2,18:3w6,0.00642868832337779,D. menziesii
DEME_15F1408_0085,batch_2,18:3w4,0,D. menziesii
DEME_15F1408_0085,batch_2,19:0,0.148949758612225,D. menziesii
DEME_15F1408_0085,batch_2,18:3w3,0.0893781196301448,D. menziesii
DEME_15F1408_0085,batch_2,18:4w3c,0.135211521152115,D. menziesii
DEME_15F1408_0085,batch_2,18:4w1,0,D. menziesii
DEME_15F1408_0085,batch_2,18:5w3,0,D. menziesii
DEME_15F1408_0085,batch_2,20:0,0.00615866132067752,D. menziesii
DEME_15F1408_0085,batch_2,20:1w11,0,D. menziesii
DEME_15F1408_0085,batch_2,20:1w9,0,D. menziesii
DEME_15F1408_0085,batch_2,20:1w7,0,D. menziesii
DEME_15F1408_0085,batch_2,20:1w5,0,D. menziesii
DEME_15F1408_0085,batch_2,20:2w6,0.00179281564520088,D. menziesii
DEME_15F1408_0085,batch_2,20:3n7,0,D. menziesii
DEME_15F1408_0085,batch_2,20:3w6,0.00401521970378856,D. menziesii
DEME_15F1408_0085,batch_2,20:4w6,0.227809917355372,D. menziesii
DEME_15F1408_0085,batch_2,20:3w3,0.00127853694460355,D. menziesii
DEME_15F1408_0085,batch_2,20:4w3,0.00923492349234924,D. menziesii
DEME_15F1408_0085,batch_2,20:5w3,0.16690246297357,D. menziesii
DEME_15F1408_0085,batch_2,21:0,0,D. menziesii
DEME_15F1408_0085,batch_2,22:0,0,D. menziesii
DEME_15F1408_0085,batch_2,22:1w9c,0,D. menziesii
DEME_15F1408_0085,batch_2,22:1w7c,0,D. menziesii
DEME_15F1408_0085,batch_2,22:2w6,0,D. menziesii
DEME_15F1408_0085,batch_2,21:5w3,0,D. menziesii
DEME_15F1408_0085,batch_2,23:0,0,D. menziesii
DEME_15F1408_0085,batch_2,22:4w6,0,D. menziesii
DEME_15F1408_0085,batch_2,22:5w6,0,D. menziesii
DEME_15F1408_0085,batch_2,22:3w6,0,D. menziesii
DEME_15F1408_0085,batch_2,22:6w4,0,D. menziesii
DEME_15F1408_0085,batch_2,22:5w3,0,D. menziesii
DEME_15F1408_0085,batch_2,22:6w3,0,D. menziesii
DEME_15F1408_0085,batch_2,24:0,0,D. menziesii
DEME_15F1408_0085,batch_2,24:1,0,D. menziesii
DEME_15F1408_0085,batch_2,24:1w9,0,D. menziesii
DEME_15F1408_0085,batch_2,26:0,0,D. menziesii
DEME_15F1408_0085,batch_2,26:4w2,0,D. menziesii
DEME_15F1408_0085,batch_2,27:0,0,D. menziesii
DEME_15F1408_0085,batch_2,28:0,0,D. menziesii
DEME_15F1408_0085,batch_2,29:0,0,D. menziesii
DEME_15F1427_0092,batch_2,8:0,1.60559530382954e-5,D. menziesii
DEME_15F1427_0092,batch_2,9:0,1.2374832097808e-4,D. menziesii
DEME_15F1427_0092,batch_2,10:0,3.05454716338303e-5,D. menziesii
DEME_15F1427_0092,batch_2,11:0,3.17202974659007e-5,D. menziesii
DEME_15F1427_0092,batch_2,11:1,0,D. menziesii
DEME_15F1427_0092,batch_2,12:0,1.2061545209256e-4,D. menziesii
DEME_15F1427_0092,batch_2,13:0,0,D. menziesii
DEME_15F1427_0092,batch_2,13:1,0,D. menziesii
DEME_15F1427_0092,batch_2,i-14:0,0,D. menziesii
DEME_15F1427_0092,batch_2,14:0,0.0581977388518819,D. menziesii
DEME_15F1427_0092,batch_2,14:1,0,D. menziesii
DEME_15F1427_0092,batch_2,14:1w5,0,D. menziesii
DEME_15F1427_0092,batch_2,i-15:0,0,D. menziesii
DEME_15F1427_0092,batch_2,a-15:0,0,D. menziesii
DEME_15F1427_0092,batch_2,15:0,0.00106165094358095,D. menziesii
DEME_15F1427_0092,batch_2,15:1w7,0,D. menziesii
DEME_15F1427_0092,batch_2,15:1w5,0,D. menziesii
DEME_15F1427_0092,batch_2,i-16:0,0,D. menziesii
DEME_15F1427_0092,batch_2,16:0,0.0979467960541516,D. menziesii
DEME_15F1427_0092,batch_2,16:1w13,0,D. menziesii
DEME_15F1427_0092,batch_2,16:1w9,0,D. menziesii
DEME_15F1427_0092,batch_2,16:1w7t,0,D. menziesii
DEME_15F1427_0092,batch_2,16:1w8c,0,D. menziesii
DEME_15F1427_0092,batch_2,16:1w7c,0.0113335448019831,D. menziesii
DEME_15F1427_0092,batch_2,16:1w6c,0.00153706379695877,D. menziesii
DEME_15F1427_0092,batch_2,16:1w5t,0,D. menziesii
DEME_15F1427_0092,batch_2,16:1w5c,0.010246830907318,D. menziesii
DEME_15F1427_0092,batch_2,16:2w6,0,D. menziesii
DEME_15F1427_0092,batch_2,i-17:0,0,D. menziesii
DEME_15F1427_0092,batch_2,a-17:0,0,D. menziesii
DEME_15F1427_0092,batch_2,16:2w5,0.0037817643534346,D. menziesii
DEME_15F1427_0092,batch_2,16:2w4,0,D. menziesii
DEME_15F1427_0092,batch_2,17:0,8.5566481435793e-4,D. menziesii
DEME_15F1427_0092,batch_2,16:3w4,0,D. menziesii
DEME_15F1427_0092,batch_2,16:3w3,0,D. menziesii
DEME_15F1427_0092,batch_2,17:1w9c,0,D. menziesii
DEME_15F1427_0092,batch_2,17:1w7c,0,D. menziesii
DEME_15F1427_0092,batch_2,16:4w3,0,D. menziesii
DEME_15F1427_0092,batch_2,16:4w1,3.649792251632e-4,D. menziesii
DEME_15F1427_0092,batch_2,17:2,0,D. menziesii
DEME_15F1427_0092,batch_2,18:0,0.0228938309895558,D. menziesii
DEME_15F1427_0092,batch_2,18:1w9t,0,D. menziesii
DEME_15F1427_0092,batch_2,18:1w9c,0.151767133855739,D. menziesii
DEME_15F1427_0092,batch_2,18:1w8c,0,D. menziesii
DEME_15F1427_0092,batch_2,18:1w7c,0,D. menziesii
DEME_15F1427_0092,batch_2,18:1w5c,0.00181432269332738,D. menziesii
DEME_15F1427_0092,batch_2,18:1w6c,0,D. menziesii
DEME_15F1427_0092,batch_2,"18:2w7,12c",0,D. menziesii
DEME_15F1427_0092,batch_2,18:2w6t,0,D. menziesii
DEME_15F1427_0092,batch_2,18:2w6c,0.0718617464960819,D. menziesii
DEME_15F1427_0092,batch_2,18:2w3,2.1655956171164e-4,D. menziesii
DEME_15F1427_0092,batch_2,18:2,0,D. menziesii
DEME_15F1427_0092,batch_2,18:3w6,0.00624106642856863,D. menziesii
DEME_15F1427_0092,batch_2,18:3w4,0,D. menziesii
DEME_15F1427_0092,batch_2,19:0,0.125947203327107,D. menziesii
DEME_15F1427_0092,batch_2,18:3w3,0.0660588901028756,D. menziesii
DEME_15F1427_0092,batch_2,18:4w3c,0.0939265420568067,D. menziesii
DEME_15F1427_0092,batch_2,18:4w1,0,D. menziesii
DEME_15F1427_0092,batch_2,18:5w3,0,D. menziesii
DEME_15F1427_0092,batch_2,20:0,0.0123266642386933,D. menziesii
DEME_15F1427_0092,batch_2,20:1w11,0,D. menziesii
DEME_15F1427_0092,batch_2,20:1w9,4.5074151090434e-4,D. menziesii
DEME_15F1427_0092,batch_2,20:1w7,0,D. menziesii
DEME_15F1427_0092,batch_2,20:1w5,0,D. menziesii
DEME_15F1427_0092,batch_2,20:2w6,0.00218400122181886,D. menziesii
DEME_15F1427_0092,batch_2,20:3n7,0,D. menziesii
DEME_15F1427_0092,batch_2,20:3w6,0.00959127809302271,D. menziesii
DEME_15F1427_0092,batch_2,20:4w6,0.200950825706756,D. menziesii
DEME_15F1427_0092,batch_2,20:3w3,0.00124883985949083,D. menziesii
DEME_15F1427_0092,batch_2,20:4w3,0.00833734732159291,D. menziesii
DEME_15F1427_0092,batch_2,20:5w3,0.163709630047345,D. menziesii
DEME_15F1427_0092,batch_2,21:0,0,D. menziesii
DEME_15F1427_0092,batch_2,22:0,1.5664344427605e-4,D. menziesii
DEME_15F1427_0092,batch_2,22:1w9c,0,D. menziesii
DEME_15F1427_0092,batch_2,22:1w7c,0,D. menziesii
DEME_15F1427_0092,batch_2,22:2w6,0,D. menziesii
DEME_15F1427_0092,batch_2,21:5w3,6.1521712739419e-4,D. menziesii
DEME_15F1427_0092,batch_2,23:0,0,D. menziesii
DEME_15F1427_0092,batch_2,22:4w6,0,D. menziesii
DEME_15F1427_0092,batch_2,22:5w6,0,D. menziesii
DEME_15F1427_0092,batch_2,22:3w6,0,D. menziesii
DEME_15F1427_0092,batch_2,22:6w4,0,D. menziesii
DEME_15F1427_0092,batch_2,22:5w3,0,D. menziesii
DEME_15F1427_0092,batch_2,22:6w3,0,D. menziesii
DEME_15F1427_0092,batch_2,24:0,0,D. menziesii
DEME_15F1427_0092,batch_2,24:1,0,D. menziesii
DEME_15F1427_0092,batch_2,24:1w9,0,D. menziesii
DEME_15F1427_0092,batch_2,26:0,0,D. menziesii
DEME_15F1427_0092,batch_2,26:4w2,0,D. menziesii
DEME_15F1427_0092,batch_2,27:0,0,D. menziesii
DEME_15F1427_0092,batch_2,28:0,0,D. menziesii
DEME_15F1427_0092,batch_2,29:0,0,D. menziesii
HIGR_07F0557_0049,batch_2,8:0,4.5426437014047e-5,H. grandifolius
HIGR_07F0557_0049,batch_2,9:0,1.8390380146009e-4,H. grandifolius
HIGR_07F0557_0049,batch_2,10:0,5.05552282898265e-5,H. grandifolius
HIGR_07F0557_0049,batch_2,11:0,1.0623924785543e-4,H. grandifolius
HIGR_07F0557_0049,batch_2,11:1,2.85746942507715e-5,H. grandifolius
HIGR_07F0557_0049,batch_2,12:0,1.6558668976088e-4,H. grandifolius
HIGR_07F0557_0049,batch_2,13:0,0,H. grandifolius
HIGR_07F0557_0049,batch_2,13:1,0,H. grandifolius
HIGR_07F0557_0049,batch_2,i-14:0,0,H. grandifolius
HIGR_07F0557_0049,batch_2,14:0,0.0349937428746435,H. grandifolius
HIGR_07F0557_0049,batch_2,14:1,0,H. grandifolius
HIGR_07F0557_0049,batch_2,14:1w5,0,H. grandifolius
HIGR_07F0557_0049,batch_2,i-15:0,0,H. grandifolius
HIGR_07F0557_0049,batch_2,a-15:0,0,H. grandifolius
HIGR_07F0557_0049,batch_2,15:0,0.00228377748665782,H. grandifolius
HIGR_07F0557_0049,batch_2,15:1w7,0,H. grandifolius
HIGR_07F0557_0049,batch_2,15:1w5,0,H. grandifolius
HIGR_07F0557_0049,batch_2,i-16:0,0,H. grandifolius
HIGR_07F0557_0049,batch_2,16:0,0.120832124403961,H. grandifolius
HIGR_07F0557_0049,batch_2,16:1w13,0,H. grandifolius
HIGR_07F0557_0049,batch_2,16:1w9,0,H. grandifolius
HIGR_07F0557_0049,batch_2,16:1w7t,0,H. grandifolius
HIGR_07F0557_0049,batch_2,16:1w8c,0,H. grandifolius
HIGR_07F0557_0049,batch_2,16:1w7c,0.0181932880241258,H. grandifolius
HIGR_07F0557_0049,batch_2,16:1w6c,0.0014910128923159,H. grandifolius
HIGR_07F0557_0049,batch_2,16:1w5t,0,H. grandifolius
HIGR_07F0557_0049,batch_2,16:1w5c,0.0122416920908177,H. grandifolius
HIGR_07F0557_0049,batch_2,16:2w6,0,H. grandifolius
HIGR_07F0557_0049,batch_2,i-17:0,0,H. grandifolius
HIGR_07F0557_0049,batch_2,a-17:0,0,H. grandifolius
HIGR_07F0557_0049,batch_2,16:2w5,0.0015723408682604,H. grandifolius
HIGR_07F0557_0049,batch_2,16:2w4,0,H. grandifolius
HIGR_07F0557_0049,batch_2,17:0,9.5322249282701e-4,H. grandifolius
HIGR_07F0557_0049,batch_2,16:3w4,0,H. grandifolius
HIGR_07F0557_0049,batch_2,16:3w3,0,H. grandifolius
HIGR_07F0557_0049,batch_2,17:1w9c,0,H. grandifolius
HIGR_07F0557_0049,batch_2,17:1w7c,0,H. grandifolius
HIGR_07F0557_0049,batch_2,16:4w3,0,H. grandifolius
HIGR_07F0557_0049,batch_2,16:4w1,0.00487161902752256,H. grandifolius
HIGR_07F0557_0049,batch_2,17:2,0,H. grandifolius
HIGR_07F0557_0049,batch_2,18:0,0.0154786920703025,H. grandifolius
HIGR_07F0557_0049,batch_2,18:1w9t,0,H. grandifolius
HIGR_07F0557_0049,batch_2,18:1w9c,0.0663592322639071,H. grandifolius
HIGR_07F0557_0049,batch_2,18:1w8c,0,H. grandifolius
HIGR_07F0557_0049,batch_2,18:1w7c,9.6421275984654e-4,H. grandifolius
HIGR_07F0557_0049,batch_2,18:1w5c,9.6567812878248e-4,H. grandifolius
HIGR_07F0557_0049,batch_2,18:1w6c,0,H. grandifolius
HIGR_07F0557_0049,batch_2,"18:2w7,12c",0,H. grandifolius
HIGR_07F0557_0049,batch_2,18:2w6t,0,H. grandifolius
HIGR_07F0557_0049,batch_2,18:2w6c,0.0270932062565392,H. grandifolius
HIGR_07F0557_0049,batch_2,18:2w3,4.3374920503735e-4,H. grandifolius
HIGR_07F0557_0049,batch_2,18:2,0,H. grandifolius
HIGR_07F0557_0049,batch_2,18:3w6,0.0047939544739179,H. grandifolius
HIGR_07F0557_0049,batch_2,18:3w4,0,H. grandifolius
HIGR_07F0557_0049,batch_2,19:0,0.213754099369598,H. grandifolius
HIGR_07F0557_0049,batch_2,18:3w3,0.0822350393158486,H. grandifolius
HIGR_07F0557_0049,batch_2,18:4w3c,0.137071342952015,H. grandifolius
HIGR_07F0557_0049,batch_2,18:4w1,0,H. grandifolius
HIGR_07F0557_0049,batch_2,18:5w3,0,H. grandifolius
HIGR_07F0557_0049,batch_2,20:0,0.0126842335094707,H. grandifolius
HIGR_07F0557_0049,batch_2,20:1w11,0,H. grandifolius
HIGR_07F0557_0049,batch_2,20:1w9,0,H. grandifolius
HIGR_07F0557_0049,batch_2,20:1w7,0,H. grandifolius
HIGR_07F0557_0049,batch_2,20:1w5,0,H. grandifolius
HIGR_07F0557_0049,batch_2,20:2w6,0.0016119058295307,H. grandifolius
HIGR_07F0557_0049,batch_2,20:3n7,0,H. grandifolius
HIGR_07F0557_0049,batch_2,20:3w6,0.00284061768231388,H. grandifolius
HIGR_07F0557_0049,batch_2,20:4w6,0.207184117745325,H. grandifolius
HIGR_07F0557_0049,batch_2,20:3w3,0,H. grandifolius
HIGR_07F0557_0049,batch_2,20:4w3,0.013792785109507,H. grandifolius
HIGR_07F0557_0049,batch_2,20:5w3,0.147549463528433,H. grandifolius
HIGR_07F0557_0049,batch_2,21:0,0,H. grandifolius
HIGR_07F0557_0049,batch_2,22:0,0,H. grandifolius
HIGR_07F0557_0049,batch_2,22:1w9c,0,H. grandifolius
HIGR_07F0557_0049,batch_2,22:1w7c,0,H. grandifolius
HIGR_07F0557_0049,batch_2,22:2w6,5.9200905011854e-4,H. grandifolius
HIGR_07F0557_0049,batch_2,21:5w3,0,H. grandifolius
HIGR_07F0557_0049,batch_2,23:0,0,H. grandifolius
HIGR_07F0557_0049,batch_2,22:4w6,0.0327224210239412,H. grandifolius
